"geographic_region","labid.y","fieldid","POINT_X","POINT_Y","SpeciesIDL","SpeciesID_OSU","defecator","commonname","species","genus","family","order","class","phylum","speciessimpleidgroomed.y","idlevel","genusgroup","familygroup","ordergroup","generalgroup","taxasizegroup","best_match_pid.mean","total_reads","rep_reads","spec_reads","p_reads","replicates"
"CA","YOS0662","YOSE_JGL_1270",290179.2726,4188599.5716,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",100,11094,3816,6046,0.544979268072832,1
"CA","YOS0662","YOSE_JGL_1270",290179.2726,4188599.5716,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",98.99,11094,4204,4533,0.408599242833964,1
"CA","YOS0662","YOSE_JGL_1270",290179.2726,4188599.5716,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,11094,4204,6046,0.544979268072832,1
"CA","YOS0662","YOSE_JGL_1270",290179.2726,4188599.5716,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,11094,4204,6046,0.544979268072832,1
"CA","YOS0662","YOSE_JGL_1270",290179.2726,4188599.5716,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",100,11094,4204,6046,0.544979268072832,1
"CA","YOS0662","YOSE_JGL_1270",290179.2726,4188599.5716,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",98.99,11094,3074,4533,0.408599242833964,1
"CA","YOS0662","YOSE_JGL_1270",290179.2726,4188599.5716,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",100,11094,3074,6046,0.544979268072832,1
"CA","YOS0662","YOSE_JGL_1270",290179.2726,4188599.5716,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,11094,3074,6046,0.544979268072832,1
"CA","YOS0662","YOSE_JGL_1270",290179.2726,4188599.5716,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,11094,3074,6046,0.544979268072832,1
"CA","YOS0663","YOSE_JGL_1271",290122.9662,4188142.3932,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,27193,12252,27193,1,1
"CA","YOS0663","YOSE_JGL_1271",290122.9662,4188142.3932,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,27193,12252,27193,1,1
"CA","YOS0663","YOSE_JGL_1271",290122.9662,4188142.3932,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,27193,12252,27193,1,1
"CA","YOS0663","YOSE_JGL_1271",290122.9662,4188142.3932,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,27193,12252,27193,1,1
"CA","YOS0663","YOSE_JGL_1271",290122.9662,4188142.3932,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,27193,7654,27193,1,1
"CA","YOS0663","YOSE_JGL_1271",290122.9662,4188142.3932,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,27193,7654,27193,1,1
"CA","YOS0663","YOSE_JGL_1271",290122.9662,4188142.3932,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,27193,7654,27193,1,1
"CA","YOS0663","YOSE_JGL_1271",290122.9662,4188142.3932,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,27193,7654,27193,1,1
"CA","YOS0663","YOSE_JGL_1271",290122.9662,4188142.3932,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,27193,7287,27193,1,1
"CA","YOS0663","YOSE_JGL_1271",290122.9662,4188142.3932,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,27193,7287,27193,1,1
"CA","YOS0663","YOSE_JGL_1271",290122.9662,4188142.3932,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,27193,7287,27193,1,1
"CA","YOS0663","YOSE_JGL_1271",290122.9662,4188142.3932,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,27193,7287,27193,1,1
"CA","YOS0664","YOSE_JGL_1273",290075.8619,4187792.5082,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,44670,12511,44044,0.985986120438773,1
"CA","YOS0664","YOSE_JGL_1273",290075.8619,4187792.5082,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,44670,12511,44044,0.985986120438773,1
"CA","YOS0664","YOSE_JGL_1273",290075.8619,4187792.5082,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,44670,15590,44044,0.985986120438773,1
"CA","YOS0664","YOSE_JGL_1273",290075.8619,4187792.5082,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,44670,15590,44044,0.985986120438773,1
"CA","YOS0664","YOSE_JGL_1273",290075.8619,4187792.5082,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,44670,16569,44044,0.985986120438773,1
"CA","YOS0664","YOSE_JGL_1273",290075.8619,4187792.5082,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,44670,16569,44044,0.985986120438773,1
"CA","YOS0665","YOSE_JGL_1275",290504.7321,4187290.9375,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,21232,4325,21232,1,1
"CA","YOS0665","YOSE_JGL_1275",290504.7321,4187290.9375,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,21232,4325,21232,1,1
"CA","YOS0665","YOSE_JGL_1275",290504.7321,4187290.9375,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,21232,6859,21232,1,1
"CA","YOS0665","YOSE_JGL_1275",290504.7321,4187290.9375,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,21232,6859,21232,1,1
"CA","YOS0665","YOSE_JGL_1275",290504.7321,4187290.9375,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,21232,10048,21232,1,1
"CA","YOS0665","YOSE_JGL_1275",290504.7321,4187290.9375,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,21232,10048,21232,1,1
"CA","YOS0666","YOSE_JGL_1276",290815.6955,4189729.885,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",98.99,5423,1450,5423,1,1
"CA","YOS0666","YOSE_JGL_1276",290815.6955,4189729.885,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",98.99,5423,1450,5423,1,1
"CA","YOS0666","YOSE_JGL_1276",290815.6955,4189729.885,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",98.99,5423,1893,5423,1,1
"CA","YOS0666","YOSE_JGL_1276",290815.6955,4189729.885,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",98.99,5423,1893,5423,1,1
"CA","YOS0666","YOSE_JGL_1276",290815.6955,4189729.885,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",98.99,5423,2080,5423,1,1
"CA","YOS0666","YOSE_JGL_1276",290815.6955,4189729.885,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",98.99,5423,2080,5423,1,1
"CA","YOS0667","YOSE_JGL_1277",290915.149,4189819.5205,"Canis latrans","Canis latrans","Canis latrans","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,29528,12596,12488,0.422920617718775,1
"CA","YOS0667","YOSE_JGL_1277",290915.149,4189819.5205,"Canis latrans","Canis latrans","Canis latrans","Sooty grouse","Dendragapus fuliginosus","Dendragapus","Phaisianidae","Galliformes","Aves","Chordata","Dendragapus fuliginosus","Species","Grouse","Upland birds","Upland birds","Birds","BirdsMedium",100,29528,12596,10531,0.356644540774858,1
"CA","YOS0667","YOSE_JGL_1277",290915.149,4189819.5205,"Canis latrans","Canis latrans","Canis latrans","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,29528,12596,6023,0.203975887293416,1
"CA","YOS0667","YOSE_JGL_1277",290915.149,4189819.5205,"Canis latrans","Canis latrans","Canis latrans","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,29528,7494,12488,0.422920617718775,1
"CA","YOS0667","YOSE_JGL_1277",290915.149,4189819.5205,"Canis latrans","Canis latrans","Canis latrans","Sooty grouse","Dendragapus fuliginosus","Dendragapus","Phaisianidae","Galliformes","Aves","Chordata","Dendragapus fuliginosus","Species","Grouse","Upland birds","Upland birds","Birds","BirdsMedium",100,29528,7494,10531,0.356644540774858,1
"CA","YOS0667","YOSE_JGL_1277",290915.149,4189819.5205,"Canis latrans","Canis latrans","Canis latrans","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,29528,7494,6023,0.203975887293416,1
"CA","YOS0667","YOSE_JGL_1277",290915.149,4189819.5205,"Canis latrans","Canis latrans","Canis latrans","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,29528,9438,12488,0.422920617718775,1
"CA","YOS0667","YOSE_JGL_1277",290915.149,4189819.5205,"Canis latrans","Canis latrans","Canis latrans","Sooty grouse","Dendragapus fuliginosus","Dendragapus","Phaisianidae","Galliformes","Aves","Chordata","Dendragapus fuliginosus","Species","Grouse","Upland birds","Upland birds","Birds","BirdsMedium",100,29528,9438,10531,0.356644540774858,1
"CA","YOS0667","YOSE_JGL_1277",290915.149,4189819.5205,"Canis latrans","Canis latrans","Canis latrans","Yellow-pine chipmunk","Tamias amoenus","Tamias","Sciuridae","Rodentia","Mammalia","Chordata","Tamias amoenus","Species","Chipmunks","Squirrels","Rodents","Mammals","MammalsSmall",100,29528,9438,6023,0.203975887293416,1
"CA","YOS0669","YOSE_JGL_1279",291162.5329,4190098.2431,"Canis latrans","Canis latrans","Canis latrans","Sooty grouse","Dendragapus fuliginosus","Dendragapus","Phaisianidae","Galliformes","Aves","Chordata","Dendragapus fuliginosus","Species","Grouse","Upland birds","Upland birds","Birds","BirdsMedium",100,2933,509,378,0.128878281622912,1
"CA","YOS0669","YOSE_JGL_1279",291162.5329,4190098.2431,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,2933,509,2555,0.871121718377088,1
"CA","YOS0669","YOSE_JGL_1279",291162.5329,4190098.2431,"Canis latrans","Canis latrans","Canis latrans","Sooty grouse","Dendragapus fuliginosus","Dendragapus","Phaisianidae","Galliformes","Aves","Chordata","Dendragapus fuliginosus","Species","Grouse","Upland birds","Upland birds","Birds","BirdsMedium",100,2933,656,378,0.128878281622912,1
"CA","YOS0669","YOSE_JGL_1279",291162.5329,4190098.2431,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,2933,656,2555,0.871121718377088,1
"CA","YOS0669","YOSE_JGL_1279",291162.5329,4190098.2431,"Canis latrans","Canis latrans","Canis latrans","Sooty grouse","Dendragapus fuliginosus","Dendragapus","Phaisianidae","Galliformes","Aves","Chordata","Dendragapus fuliginosus","Species","Grouse","Upland birds","Upland birds","Birds","BirdsMedium",100,2933,1768,378,0.128878281622912,1
"CA","YOS0669","YOSE_JGL_1279",291162.5329,4190098.2431,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,2933,1768,2555,0.871121718377088,1
"CA","YOS0670","YOSE_JGL_1280",291650.8276,4190941.254,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,7556,2017,7556,1,1
"CA","YOS0670","YOSE_JGL_1280",291650.8276,4190941.254,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,7556,2017,7556,1,1
"CA","YOS0670","YOSE_JGL_1280",291650.8276,4190941.254,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,7556,2369,7556,1,1
"CA","YOS0670","YOSE_JGL_1280",291650.8276,4190941.254,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,7556,2369,7556,1,1
